emoji,freq_odio,freq_nao_odio,freq_total,freq_odio_norm,freq_nao_odio_norm
🦊,0,1,1,0.0,0.00015365703749231714
🐳,1,0,1,6.90035881865857e-05,0.0
😆,1,14,15,6.90035881865857e-05,0.0021511985248924403
🏃,0,6,6,0.0,0.0009219422249539029
🤑,4,16,20,0.0002760143527463428,0.002458512599877074
🏀,0,1,1,0.0,0.00015365703749231714
🐑,0,1,1,0.0,0.00015365703749231714
😓,3,10,13,0.0002070107645597571,0.0015365703749231714
👽,0,5,5,0.0,0.0007682851874615857
😢,4,9,13,0.0002760143527463428,0.0013829133374308542
💉,0,2,2,0.0,0.00030731407498463427
🔻,0,1,1,0.0,0.00015365703749231714
🤫,3,6,9,0.0002070107645597571,0.0009219422249539029
⛄,0,1,1,0.0,0.00015365703749231714
🌸,1,15,16,6.90035881865857e-05,0.0023048555623847574
⚡,0,3,3,0.0,0.00046097111247695143
💟,4,1,5,0.0002760143527463428,0.00015365703749231714
🍌,0,1,1,0.0,0.00015365703749231714
🎤,0,2,2,0.0,0.00030731407498463427
🤚,0,1,1,0.0,0.00015365703749231714
🧡,3,3,6,0.0002070107645597571,0.00046097111247695143
👉,1,18,19,6.90035881865857e-05,0.0027658266748617085
😇,2,5,7,0.0001380071763731714,0.0007682851874615857
😳,1,4,5,6.90035881865857e-05,0.0006146281499692685
🌼,0,1,1,0.0,0.00015365703749231714
📊,0,1,1,0.0,0.00015365703749231714
🔄,1,24,25,6.90035881865857e-05,0.0036877688998156115
🔓,1,2,3,6.90035881865857e-05,0.00030731407498463427
😍,47,146,193,0.003243168644769528,0.022433927473878304
👙,0,1,1,0.0,0.00015365703749231714
👨,0,1,1,0.0,0.00015365703749231714
👋,0,5,5,0.0,0.0007682851874615857
😲,0,3,3,0.0,0.00046097111247695143
🤗,0,8,8,0.0,0.001229256299938537
🐶,0,1,1,0.0,0.00015365703749231714
🎉,2,10,12,0.0001380071763731714,0.0015365703749231714
💅,0,1,1,0.0,0.00015365703749231714
💙,3,24,27,0.0002070107645597571,0.0036877688998156115
♥,3,30,33,0.0002070107645597571,0.004609711124769515
🤕,1,1,2,6.90035881865857e-05,0.00015365703749231714
💫,0,2,2,0.0,0.00030731407498463427
🤩,7,28,35,0.00048302511730609994,0.0043023970497848806
🚘,0,1,1,0.0,0.00015365703749231714
🎊,3,3,6,0.0002070107645597571,0.00046097111247695143
💯,0,4,4,0.0,0.0006146281499692685
🎶,3,22,25,0.0002070107645597571,0.003380454824830977
🥰,41,52,93,0.0028291471156500136,0.007990165949600492
🥵,10,17,27,0.000690035881865857,0.0026121696373693913
🤢,6,5,11,0.0004140215291195142,0.0007682851874615857
🚩,1,4,5,6.90035881865857e-05,0.0006146281499692685
🔛,0,2,2,0.0,0.00030731407498463427
🌺,1,4,5,6.90035881865857e-05,0.0006146281499692685
🐼,0,1,1,0.0,0.00015365703749231714
💋,1,3,4,6.90035881865857e-05,0.00046097111247695143
🗣,1,11,12,6.90035881865857e-05,0.0016902274124154886
🚹,1,0,1,6.90035881865857e-05,0.0
👬,0,7,7,0.0,0.0010755992624462201
😟,0,3,3,0.0,0.00046097111247695143
📸,0,4,4,0.0,0.0006146281499692685
🐤,0,1,1,0.0,0.00015365703749231714
🌴,0,1,1,0.0,0.00015365703749231714
💸,0,2,2,0.0,0.00030731407498463427
🍥,0,1,1,0.0,0.00015365703749231714
🐍,0,3,3,0.0,0.00046097111247695143
🤔,8,31,39,0.0005520287054926856,0.004763368162261831
👍,14,52,66,0.0009660502346121999,0.007990165949600492
🔘,2,3,5,0.0001380071763731714,0.00046097111247695143
✈,0,3,3,0.0,0.00046097111247695143
😙,0,3,3,0.0,0.00046097111247695143
😵,0,4,4,0.0,0.0006146281499692685
🔪,0,1,1,0.0,0.00015365703749231714
😉,5,20,25,0.0003450179409329285,0.003073140749846343
🤤,24,34,58,0.0016560861164780568,0.005224339274738783
🎨,0,3,3,0.0,0.00046097111247695143
🍬,1,1,2,6.90035881865857e-05,0.00015365703749231714
💖,12,28,40,0.0008280430582390284,0.0043023970497848806
🙈,2,0,2,0.0001380071763731714,0.0
😂,201,474,675,0.013869721225503727,0.07283343577135833
👠,1,0,1,6.90035881865857e-05,0.0
🛸,0,1,1,0.0,0.00015365703749231714
🤠,0,11,11,0.0,0.0016902274124154886
🍷,0,2,2,0.0,0.00030731407498463427
❓,0,6,6,0.0,0.0009219422249539029
😕,1,3,4,6.90035881865857e-05,0.00046097111247695143
☀,0,1,1,0.0,0.00015365703749231714
🌝,0,1,1,0.0,0.00015365703749231714
💝,2,4,6,0.0001380071763731714,0.0006146281499692685
👌,7,5,12,0.00048302511730609994,0.0007682851874615857
🔃,0,3,3,0.0,0.00046097111247695143
😪,6,9,15,0.0004140215291195142,0.0013829133374308542
✔,5,3,8,0.0003450179409329285,0.00046097111247695143
💌,2,0,2,0.0001380071763731714,0.0
😿,0,1,1,0.0,0.00015365703749231714
😄,1,2,3,6.90035881865857e-05,0.00030731407498463427
🎺,0,1,1,0.0,0.00015365703749231714
😨,0,2,2,0.0,0.00030731407498463427
🐈,0,1,1,0.0,0.00015365703749231714
🌚,0,1,1,0.0,0.00015365703749231714
🏼,10,33,43,0.000690035881865857,0.0050706822372464655
🕊,0,1,1,0.0,0.00015365703749231714
😻,7,4,11,0.00048302511730609994,0.0006146281499692685
💦,1,0,1,6.90035881865857e-05,0.0
💩,0,3,3,0.0,0.00046097111247695143
👇,3,6,9,0.0002070107645597571,0.0009219422249539029
🚂,0,1,1,0.0,0.00015365703749231714
💆,0,1,1,0.0,0.00015365703749231714
🎭,0,1,1,0.0,0.00015365703749231714
💃,1,13,14,6.90035881865857e-05,0.001997541487400123
⚪,6,9,15,0.0004140215291195142,0.0013829133374308542
🍛,0,1,1,0.0,0.00015365703749231714
⛔,0,1,1,0.0,0.00015365703749231714
😫,0,5,5,0.0,0.0007682851874615857
👧,0,2,2,0.0,0.00030731407498463427
🤝,0,2,2,0.0,0.00030731407498463427
🐢,1,1,2,6.90035881865857e-05,0.00015365703749231714
🏸,0,1,1,0.0,0.00015365703749231714
🧨,0,1,1,0.0,0.00015365703749231714
✋,0,9,9,0.0,0.0013829133374308542
🤨,0,4,4,0.0,0.0006146281499692685
🔔,0,1,1,0.0,0.00015365703749231714
🍴,3,3,6,0.0002070107645597571,0.00046097111247695143
🥀,0,1,1,0.0,0.00015365703749231714
🐷,1,3,4,6.90035881865857e-05,0.00046097111247695143
😦,0,1,1,0.0,0.00015365703749231714
🌹,0,3,3,0.0,0.00046097111247695143
😅,8,23,31,0.0005520287054926856,0.0035341118623232943
💕,9,26,35,0.0006210322936792713,0.003995082974800246
😈,14,13,27,0.0009660502346121999,0.001997541487400123
👮,1,3,4,6.90035881865857e-05,0.00046097111247695143
🔗,0,1,1,0.0,0.00015365703749231714
🤯,0,7,7,0.0,0.0010755992624462201
🍀,0,1,1,0.0,0.00015365703749231714
🙂,0,4,4,0.0,0.0006146281499692685
⏬,0,1,1,0.0,0.00015365703749231714
💎,0,1,1,0.0,0.00015365703749231714
🎯,0,3,3,0.0,0.00046097111247695143
🌻,0,3,3,0.0,0.00046097111247695143
💰,0,1,1,0.0,0.00015365703749231714
🍉,0,1,1,0.0,0.00015365703749231714
🎵,1,7,8,6.90035881865857e-05,0.0010755992624462201
🤛,0,2,2,0.0,0.00030731407498463427
♂,18,32,50,0.0012420645873585426,0.004917025199754148
🏿,2,4,6,0.0001380071763731714,0.0006146281499692685
🛵,0,1,1,0.0,0.00015365703749231714
🔞,2,1,3,0.0001380071763731714,0.00015365703749231714
➡,0,3,3,0.0,0.00046097111247695143
‼,1,3,4,6.90035881865857e-05,0.00046097111247695143
🌈,2,4,6,0.0001380071763731714,0.0006146281499692685
🎧,0,1,1,0.0,0.00015365703749231714
😏,1,15,16,6.90035881865857e-05,0.0023048555623847574
👼,0,1,1,0.0,0.00015365703749231714
▶,0,1,1,0.0,0.00015365703749231714
📻,0,2,2,0.0,0.00030731407498463427
☁,0,1,1,0.0,0.00015365703749231714
❤,61,231,292,0.004209218879381728,0.03549477566072526
😒,10,14,24,0.000690035881865857,0.0021511985248924403
🍳,0,2,2,0.0,0.00030731407498463427
🤐,0,2,2,0.0,0.00030731407498463427
🥤,0,1,1,0.0,0.00015365703749231714
🤘,1,0,1,6.90035881865857e-05,0.0
🍞,0,1,1,0.0,0.00015365703749231714
🚀,3,2,5,0.0002070107645597571,0.00030731407498463427
💜,29,37,66,0.0020011040574109853,0.005685310387215734
🦑,1,0,1,6.90035881865857e-05,0.0
🚲,0,1,1,0.0,0.00015365703749231714
🎼,0,2,2,0.0,0.00030731407498463427
🏟,0,1,1,0.0,0.00015365703749231714
🔷,0,2,2,0.0,0.00030731407498463427
🤙,1,11,12,6.90035881865857e-05,0.0016902274124154886
💨,0,2,2,0.0,0.00030731407498463427
🤬,16,13,29,0.0011040574109853713,0.001997541487400123
🌟,1,1,2,6.90035881865857e-05,0.00015365703749231714
🔴,0,11,11,0.0,0.0016902274124154886
🦅,0,1,1,0.0,0.00015365703749231714
💼,0,1,1,0.0,0.00015365703749231714
🙌,4,22,26,0.0002760143527463428,0.003380454824830977
🤧,3,10,13,0.0002070107645597571,0.0015365703749231714
🚺,1,0,1,6.90035881865857e-05,0.0
🚨,0,11,11,0.0,0.0016902274124154886
😐,1,2,3,6.90035881865857e-05,0.00030731407498463427
🆘,6,1,7,0.0004140215291195142,0.00015365703749231714
🕑,0,1,1,0.0,0.00015365703749231714
😜,1,9,10,6.90035881865857e-05,0.0013829133374308542
🤾,1,0,1,6.90035881865857e-05,0.0
🌿,0,1,1,0.0,0.00015365703749231714
📞,0,1,1,0.0,0.00015365703749231714
🍆,1,0,1,6.90035881865857e-05,0.0
🥳,0,2,2,0.0,0.00030731407498463427
🔥,17,23,40,0.0011730609991719568,0.0035341118623232943
💞,11,9,20,0.0007590394700524427,0.0013829133374308542
☺,2,9,11,0.0001380071763731714,0.0013829133374308542
🔐,0,2,2,0.0,0.00030731407498463427
🏐,2,0,2,0.0001380071763731714,0.0
🔁,0,1,1,0.0,0.00015365703749231714
💓,4,9,13,0.0002760143527463428,0.0013829133374308542
✨,10,22,32,0.000690035881865857,0.003380454824830977
💣,1,1,2,6.90035881865857e-05,0.00015365703749231714
💢,0,1,1,0.0,0.00015365703749231714
🎟,0,1,1,0.0,0.00015365703749231714
🌨,0,1,1,0.0,0.00015365703749231714
🔝,0,15,15,0.0,0.0023048555623847574
📌,0,6,6,0.0,0.0009219422249539029
🌽,0,2,2,0.0,0.00030731407498463427
🍫,0,1,1,0.0,0.00015365703749231714
🥃,0,7,7,0.0,0.0010755992624462201
😑,2,3,5,0.0001380071763731714,0.00046097111247695143
👏,2,70,72,0.0001380071763731714,0.0107559926244622
⚠,0,25,25,0.0,0.0038414259373079286
🔵,0,9,9,0.0,0.0013829133374308542
⚽,2,10,12,0.0001380071763731714,0.0015365703749231714
🌍,2,0,2,0.0001380071763731714,0.0
💗,2,14,16,0.0001380071763731714,0.0021511985248924403
🥋,1,3,4,6.90035881865857e-05,0.00046097111247695143
🤣,62,103,165,0.004278222467568314,0.015826674861708665
😣,5,11,16,0.0003450179409329285,0.0016902274124154886
🐝,1,0,1,6.90035881865857e-05,0.0
🙃,2,5,7,0.0001380071763731714,0.0007682851874615857
☠,0,1,1,0.0,0.00015365703749231714
🖤,3,11,14,0.0002070107645597571,0.0016902274124154886
💭,0,4,4,0.0,0.0006146281499692685
💘,5,12,17,0.0003450179409329285,0.0018438844499078057
😹,0,12,12,0.0,0.0018438844499078057
😼,0,1,1,0.0,0.00015365703749231714
🏳,0,1,1,0.0,0.00015365703749231714
🚔,0,6,6,0.0,0.0009219422249539029
😡,37,65,102,0.002553132762903671,0.009987707437000615
🚫,0,9,9,0.0,0.0013829133374308542
😱,3,15,18,0.0002070107645597571,0.0023048555623847574
😋,9,12,21,0.0006210322936792713,0.0018438844499078057
🏻,26,115,141,0.0017940932928512284,0.01767055931161647
😗,0,1,1,0.0,0.00015365703749231714
🎂,2,9,11,0.0001380071763731714,0.0013829133374308542
🙊,1,1,2,6.90035881865857e-05,0.00015365703749231714
🍇,0,1,1,0.0,0.00015365703749231714
😭,47,120,167,0.003243168644769528,0.01843884449907806
👺,3,5,8,0.0002070107645597571,0.0007682851874615857
😊,2,6,8,0.0001380071763731714,0.0009219422249539029
🎙,0,3,3,0.0,0.00046097111247695143
☄,0,3,3,0.0,0.00046097111247695143
😝,6,9,15,0.0004140215291195142,0.0013829133374308542
🔊,1,1,2,6.90035881865857e-05,0.00015365703749231714
⚫,0,10,10,0.0,0.0015365703749231714
📚,0,2,2,0.0,0.00030731407498463427
😀,2,2,4,0.0001380071763731714,0.00030731407498463427
🤦,39,63,102,0.0026911399392768424,0.00968039336201598
🍿,0,4,4,0.0,0.0006146281499692685
☝,2,0,2,0.0001380071763731714,0.0
✅,1,8,9,6.90035881865857e-05,0.001229256299938537
🔺,0,2,2,0.0,0.00030731407498463427
🦁,0,2,2,0.0,0.00030731407498463427
🐎,0,1,1,0.0,0.00015365703749231714
🧐,0,3,3,0.0,0.00046097111247695143
🔨,0,1,1,0.0,0.00015365703749231714
💁,1,3,4,6.90035881865857e-05,0.00046097111247695143
⏱,0,9,9,0.0,0.0013829133374308542
⛓,0,2,2,0.0,0.00030731407498463427
🍋,0,4,4,0.0,0.0006146281499692685
☕,0,2,2,0.0,0.00030731407498463427
🥴,2,7,9,0.0001380071763731714,0.0010755992624462201
🌱,0,1,1,0.0,0.00015365703749231714
👩,0,4,4,0.0,0.0006146281499692685
🍭,1,0,1,6.90035881865857e-05,0.0
👐,0,3,3,0.0,0.00046097111247695143
🥑,0,1,1,0.0,0.00015365703749231714
🌧,0,1,1,0.0,0.00015365703749231714
📢,0,1,1,0.0,0.00015365703749231714
😖,3,4,7,0.0002070107645597571,0.0006146281499692685
💚,7,20,27,0.00048302511730609994,0.003073140749846343
✝,1,1,2,6.90035881865857e-05,0.00015365703749231714
👊,3,14,17,0.0002070107645597571,0.0021511985248924403
🛫,0,1,1,0.0,0.00015365703749231714
🙆,0,6,6,0.0,0.0009219422249539029
🍪,0,1,1,0.0,0.00015365703749231714
☹,1,4,5,6.90035881865857e-05,0.0006146281499692685
📺,1,0,1,6.90035881865857e-05,0.0
☮,0,1,1,0.0,0.00015365703749231714
👭,2,0,2,0.0001380071763731714,0.0
🍑,1,0,1,6.90035881865857e-05,0.0
🍻,3,9,12,0.0002070107645597571,0.0013829133374308542
🍰,0,2,2,0.0,0.00030731407498463427
😎,13,19,32,0.0008970466464256142,0.0029194837123540257
🌎,1,2,3,6.90035881865857e-05,0.00030731407498463427
😚,5,5,10,0.0003450179409329285,0.0007682851874615857
🙏,13,63,76,0.0008970466464256142,0.00968039336201598
🤡,0,1,1,0.0,0.00015365703749231714
🏽,9,24,33,0.0006210322936792713,0.0036877688998156115
