emoji,freq_odio,freq_nao_odio,freq_total,freq_odio_norm,freq_nao_odio_norm
🎊,1,0,1,0.00016846361185983828,0.0
🥳,2,0,2,0.00033692722371967657,0.0
💃,1,0,1,0.00016846361185983828,0.0
👊,6,2,8,0.0010107816711590297,0.001968503937007874
🙊,1,0,1,0.00016846361185983828,0.0
🏆,1,1,2,0.00016846361185983828,0.000984251968503937
🚫,1,0,1,0.00016846361185983828,0.0
🌈,2,0,2,0.00033692722371967657,0.0
⬛,2,0,2,0.00033692722371967657,0.0
🏃,1,0,1,0.00016846361185983828,0.0
🤧,1,1,2,0.00016846361185983828,0.000984251968503937
🌻,1,0,1,0.00016846361185983828,0.0
😘,5,3,8,0.0008423180592991914,0.002952755905511811
🗑,1,0,1,0.00016846361185983828,0.0
😻,1,1,2,0.00016846361185983828,0.000984251968503937
😊,4,0,4,0.0006738544474393531,0.0
😨,1,1,2,0.00016846361185983828,0.000984251968503937
🏾,7,4,11,0.0011792452830188679,0.003937007874015748
🎭,3,0,3,0.0005053908355795149,0.0
🤨,1,2,3,0.00016846361185983828,0.001968503937007874
®,1,0,1,0.00016846361185983828,0.0
🦑,1,0,1,0.00016846361185983828,0.0
💀,4,0,4,0.0006738544474393531,0.0
😬,3,0,3,0.0005053908355795149,0.0
⚖,1,0,1,0.00016846361185983828,0.0
🏼,14,3,17,0.0023584905660377358,0.002952755905511811
☄,1,0,1,0.00016846361185983828,0.0
✍,1,0,1,0.00016846361185983828,0.0
🙈,3,0,3,0.0005053908355795149,0.0
💭,1,0,1,0.00016846361185983828,0.0
🤪,4,0,4,0.0006738544474393531,0.0
😪,1,2,3,0.00016846361185983828,0.001968503937007874
♀,13,3,16,0.0021900269541778976,0.002952755905511811
✌,7,2,9,0.0011792452830188679,0.001968503937007874
😝,2,0,2,0.00033692722371967657,0.0
👑,1,0,1,0.00016846361185983828,0.0
🎪,1,0,1,0.00016846361185983828,0.0
™,0,1,1,0.0,0.000984251968503937
🤝,1,0,1,0.00016846361185983828,0.0
🙉,2,0,2,0.00033692722371967657,0.0
😉,7,2,9,0.0011792452830188679,0.001968503937007874
🙏,7,5,12,0.0011792452830188679,0.004921259842519685
🟨,2,0,2,0.00033692722371967657,0.0
🤩,3,1,4,0.0005053908355795149,0.000984251968503937
♥,2,1,3,0.00033692722371967657,0.000984251968503937
🐴,0,1,1,0.0,0.000984251968503937
🌵,0,1,1,0.0,0.000984251968503937
🥰,8,6,14,0.0013477088948787063,0.005905511811023622
💪,5,0,5,0.0008423180592991914,0.0
😓,3,1,4,0.0005053908355795149,0.000984251968503937
🦋,1,0,1,0.00016846361185983828,0.0
💗,1,0,1,0.00016846361185983828,0.0
🤠,1,0,1,0.00016846361185983828,0.0
💨,1,0,1,0.00016846361185983828,0.0
😴,4,0,4,0.0006738544474393531,0.0
🧐,1,0,1,0.00016846361185983828,0.0
🎉,1,0,1,0.00016846361185983828,0.0
😣,0,1,1,0.0,0.000984251968503937
👇,4,0,4,0.0006738544474393531,0.0
😷,1,0,1,0.00016846361185983828,0.0
🤢,16,1,17,0.0026954177897574125,0.000984251968503937
😢,3,4,7,0.0005053908355795149,0.003937007874015748
🍞,1,0,1,0.00016846361185983828,0.0
🤌,3,2,5,0.0005053908355795149,0.001968503937007874
👌,4,3,7,0.0006738544474393531,0.002952755905511811
😛,2,0,2,0.00033692722371967657,0.0
📖,1,0,1,0.00016846361185983828,0.0
🦲,1,0,1,0.00016846361185983828,0.0
💸,1,0,1,0.00016846361185983828,0.0
👬,1,0,1,0.00016846361185983828,0.0
👻,1,0,1,0.00016846361185983828,0.0
🐵,1,0,1,0.00016846361185983828,0.0
👃,0,1,1,0.0,0.000984251968503937
😁,5,3,8,0.0008423180592991914,0.002952755905511811
☺,3,0,3,0.0005053908355795149,0.0
🙃,3,1,4,0.0005053908355795149,0.000984251968503937
😹,1,1,2,0.00016846361185983828,0.000984251968503937
✅,1,0,1,0.00016846361185983828,0.0
👠,1,0,1,0.00016846361185983828,0.0
😚,2,0,2,0.00033692722371967657,0.0
💛,1,0,1,0.00016846361185983828,0.0
🤗,0,1,1,0.0,0.000984251968503937
😍,15,7,22,0.002526954177897574,0.006889763779527559
🤡,17,3,20,0.0028638814016172507,0.002952755905511811
🏿,3,3,6,0.0005053908355795149,0.002952755905511811
👎,5,0,5,0.0008423180592991914,0.0
😎,4,1,5,0.0006738544474393531,0.000984251968503937
🙂,1,0,1,0.00016846361185983828,0.0
😾,1,0,1,0.00016846361185983828,0.0
❌,2,0,2,0.00033692722371967657,0.0
🤍,0,1,1,0.0,0.000984251968503937
💖,0,1,1,0.0,0.000984251968503937
👀,1,1,2,0.00016846361185983828,0.000984251968503937
😥,3,0,3,0.0005053908355795149,0.0
🚩,2,0,2,0.00033692722371967657,0.0
✨,2,0,2,0.00033692722371967657,0.0
👉,0,1,1,0.0,0.000984251968503937
🔪,1,0,1,0.00016846361185983828,0.0
😤,4,0,4,0.0006738544474393531,0.0
🐻,1,0,1,0.00016846361185983828,0.0
😕,2,1,3,0.00033692722371967657,0.000984251968503937
🟩,2,0,2,0.00033692722371967657,0.0
🎶,2,0,2,0.00033692722371967657,0.0
🛐,1,0,1,0.00016846361185983828,0.0
💫,1,0,1,0.00016846361185983828,0.0
👫,1,0,1,0.00016846361185983828,0.0
🤮,31,0,31,0.0052223719676549865,0.0
💣,1,0,1,0.00016846361185983828,0.0
🐦,1,0,1,0.00016846361185983828,0.0
😑,2,0,2,0.00033692722371967657,0.0
🫀,1,0,1,0.00016846361185983828,0.0
💕,1,0,1,0.00016846361185983828,0.0
🍻,1,0,1,0.00016846361185983828,0.0
🍐,1,0,1,0.00016846361185983828,0.0
😫,2,1,3,0.00033692722371967657,0.000984251968503937
😳,4,1,5,0.0006738544474393531,0.000984251968503937
🕺,1,0,1,0.00016846361185983828,0.0
👏,13,9,22,0.0021900269541778976,0.008858267716535433
👍,8,5,13,0.0013477088948787063,0.004921259842519685
💥,1,0,1,0.00016846361185983828,0.0
🏗,1,0,1,0.00016846361185983828,0.0
🖤,0,1,1,0.0,0.000984251968503937
♂,15,6,21,0.002526954177897574,0.005905511811023622
☑,1,0,1,0.00016846361185983828,0.0
😞,4,1,5,0.0006738544474393531,0.000984251968503937
🥺,8,4,12,0.0013477088948787063,0.003937007874015748
✔,1,0,1,0.00016846361185983828,0.0
🌟,0,1,1,0.0,0.000984251968503937
🤑,1,0,1,0.00016846361185983828,0.0
🔱,1,0,1,0.00016846361185983828,0.0
🍀,0,1,1,0.0,0.000984251968503937
🐉,0,1,1,0.0,0.000984251968503937
🗣,4,1,5,0.0006738544474393531,0.000984251968503937
🤯,2,0,2,0.00033692722371967657,0.0
👋,3,0,3,0.0005053908355795149,0.0
😠,10,1,11,0.0016846361185983828,0.000984251968503937
😭,19,3,22,0.003200808625336927,0.002952755905511811
😏,1,0,1,0.00016846361185983828,0.0
😆,5,0,5,0.0008423180592991914,0.0
✊,0,1,1,0.0,0.000984251968503937
🕳,2,0,2,0.00033692722371967657,0.0
🤦,27,5,32,0.004548517520215634,0.004921259842519685
💩,13,0,13,0.0021900269541778976,0.0
🐃,0,1,1,0.0,0.000984251968503937
🙌,4,2,6,0.0006738544474393531,0.001968503937007874
🥴,3,0,3,0.0005053908355795149,0.0
😵,1,0,1,0.00016846361185983828,0.0
🔒,1,0,1,0.00016846361185983828,0.0
💰,2,0,2,0.00033692722371967657,0.0
👈,1,1,2,0.00016846361185983828,0.000984251968503937
🖕,8,0,8,0.0013477088948787063,0.0
📸,1,0,1,0.00016846361185983828,0.0
🐲,0,1,1,0.0,0.000984251968503937
🌐,1,0,1,0.00016846361185983828,0.0
🤤,5,0,5,0.0008423180592991914,0.0
🥲,2,0,2,0.00033692722371967657,0.0
👹,4,0,4,0.0006738544474393531,0.0
🧠,1,0,1,0.00016846361185983828,0.0
❓,0,1,1,0.0,0.000984251968503937
😲,2,0,2,0.00033692722371967657,0.0
💔,4,0,4,0.0006738544474393531,0.0
🌸,1,0,1,0.00016846361185983828,0.0
👩,2,0,2,0.00033692722371967657,0.0
🔰,1,0,1,0.00016846361185983828,0.0
🙄,14,1,15,0.0023584905660377358,0.000984251968503937
🔞,1,0,1,0.00016846361185983828,0.0
👁,1,1,2,0.00016846361185983828,0.000984251968503937
😔,6,4,10,0.0010107816711590297,0.003937007874015748
🤣,51,8,59,0.008591644204851753,0.007874015748031496
🤷,4,4,8,0.0006738544474393531,0.003937007874015748
😋,1,0,1,0.00016846361185983828,0.0
🏻,19,6,25,0.003200808625336927,0.005905511811023622
😮,3,0,3,0.0005053908355795149,0.0
🧹,1,0,1,0.00016846361185983828,0.0
💯,1,0,1,0.00016846361185983828,0.0
😡,23,3,26,0.00387466307277628,0.002952755905511811
